transaction_id,date,merchant,category,amount,currency,status,department,cost_center,po_number,invoice_number,description,employee,approval_status
TXN-00164,2024-06-07,Chipotle,Meals & Entertainment,20,USD,paid,HR,CC-005,PO-71270,INV-252375,Chipotle - Meals & Entertainment,EMP-1091,Pending
TXN-00165,2024-01-24,Uber,Travel - Ground,65,USD,paid,Sales,CC-003,PO-97623,INV-297686,Uber - Travel - Ground,EMP-1112,Pending
TXN-00166,2024-11-06,DHL,Shipping & Logistics,60,USD,paid,Engineering,CC-004,PO-60013,INV-731830,DHL - Shipping & Logistics,EMP-1157,Rejected
TXN-00167,2024-07-29,DHL,Shipping & Logistics,60,USD,delivered,Sales,CC-005,,INV-102930,DHL - Shipping & Logistics,EMP-1202,Pending
TXN-00168,2025-03-17,Herman Miller,Furniture - Fixed Asset,1200,USD,pending,Operations,CC-004,,INV-240569,Herman Miller - Furniture - Fixed Asset,EMP-1107,Rejected
TXN-00169,2024-07-07,Amazon Business,Office Supplies,100,USD,pending,Marketing,CC-001,PO-85134,INV-123317,Amazon Business - Office Supplies,EMP-1164,Approved
TXN-00170,2024-02-11,Amazon Business,Office Supplies,500,USD,invoiced,Sales,CC-004,PO-65731,INV-390959,Amazon Business - Office Supplies,EMP-1110,Approved
TXN-00171,2024-09-14,Slack,Software - SaaS,125,USD,completed,Finance,CC-002,PO-48139,INV-315568,Slack - Software - SaaS,EMP-1184,Approved
TXN-00172,2024-10-03,American Airlines,Travel - Airfare,550,USD,invoiced,Sales,CC-005,PO-38600,INV-641057,American Airlines - Travel - Airfare,EMP-1168,Rejected
TXN-00173,2024-05-17,Hilton Hotels,Travel - Lodging,220,USD,completed,Engineering,CC-004,PO-36169,INV-352964,Hilton Hotels - Travel - Lodging,EMP-1053,Pending
TXN-00174,2024-07-23,GitHub,Software - Development,500,USD,completed,Sales,CC-004,,INV-601252,GitHub - Software - Development,EMP-1094,Pending
TXN-00175,2024-02-11,Starbucks,Meals & Entertainment,10,USD,paid,HR,CC-003,PO-53904,INV-179775,Starbucks - Meals & Entertainment,EMP-1216,Rejected
TXN-00176,2024-11-28,Steelcase,Furniture - Fixed Asset,1000,USD,paid,HR,CC-002,PO-50738,INV-595388,Steelcase - Furniture - Fixed Asset,EMP-1238,Approved
TXN-00177,2024-04-13,FedEx,Shipping & Logistics,45,USD,pending,Operations,CC-002,PO-36467,INV-210052,FedEx - Shipping & Logistics,EMP-1095,Approved
TXN-00178,2024-09-05,Microsoft Azure,Software - Cloud,1500,USD,paid,HR,CC-005,,INV-513107,Microsoft Azure - Software - Cloud,EMP-1153,Approved
TXN-00179,2024-05-10,Xero,Accounting Software,99,USD,delivered,Marketing,CC-004,PO-40650,INV-850409,Xero - Accounting Software,EMP-1142,Approved
TXN-00180,2024-05-28,stripe,Software - Payments,1250,USD,delivered,Operations,CC-001,PO-63812,INV-611730,stripe - Software - Payments,EMP-1150,Rejected
TXN-00181,2024-12-03,Microsoft Azure,Software - Cloud,3000,USD,invoiced,Sales,CC-004,PO-78420,INV-741266,Microsoft Azure - Software - Cloud,EMP-1088,Approved
TXN-00182,2024-08-28,Slack,Software - SaaS,199,USD,completed,Engineering,CC-001,PO-89271,INV-608832,Slack - Software - SaaS,EMP-1205,Rejected
TXN-00183,2024-09-18,GitHub,Software - Development,500,USD,pending,Marketing,CC-004,PO-20828,INV-772899,GitHub - Software - Development,EMP-1004,Rejected
TXN-00184,2024-06-03,Twilio,Software - Communications,50,USD,completed,Finance,CC-003,PO-54917,INV-261900,Twilio - Software - Communications,EMP-1063,Pending
TXN-00185,2024-06-26,UberEats,Meals & Entertainment,100,USD,pending,Operations,CC-004,PO-90142,INV-385533,UberEats - Meals & Entertainment,EMP-1189,Approved
TXN-00186,2024-07-24,HubSpot,Marketing - Software,1200,USD,delivered,Marketing,CC-001,PO-92978,INV-507742,HubSpot - Marketing - Software,EMP-1033,Pending
TXN-00187,2024-07-18,Datadog,Software - Monitoring,800,USD,pending,Engineering,CC-003,,INV-696012,Datadog - Software - Monitoring,EMP-1147,Pending
TXN-00188,2024-09-07,Delta Airlines,Travel - Airfare,1400,USD,invoiced,Engineering,CC-002,PO-48524,INV-930120,Delta Airlines - Travel - Airfare,EMP-1225,Rejected
TXN-00189,2024-11-30,UberEats,Meals & Entertainment,100,USD,delivered,Engineering,CC-004,PO-53901,INV-816190,UberEats - Meals & Entertainment,EMP-1077,Pending
TXN-00190,2024-05-29,Office Depot,Office Supplies,75,USD,invoiced,HR,CC-001,PO-63208,INV-880185,Office Depot - Office Supplies,EMP-1053,Approved
TXN-00191,2024-12-23,Chipotle,Meals & Entertainment,25,USD,delivered,Engineering,CC-001,,INV-782721,Chipotle - Meals & Entertainment,EMP-1201,Approved
TXN-00192,2024-12-14,Accenture,Professional Services,3000,USD,completed,Operations,CC-003,PO-74992,INV-389125,Accenture - Professional Services,EMP-1226,Rejected
TXN-00193,2024-02-26,Slack,Software - SaaS,299,USD,delivered,Marketing,CC-003,PO-77971,INV-171949,Slack - Software - SaaS,EMP-1011,Rejected
TXN-00194,2024-07-08,American Airlines,Travel - Airfare,300,USD,delivered,HR,CC-001,,INV-785929,American Airlines - Travel - Airfare,EMP-1208,Pending
TXN-00195,2024-10-08,Airbnb,Travel - Lodging,80,USD,invoiced,Finance,CC-005,PO-90042,INV-856445,Airbnb - Travel - Lodging,EMP-1075,Pending
TXN-00196,2024-01-25,Apple,Hardware - Equipment,1200,USD,pending,Marketing,CC-004,PO-52977,INV-388416,Apple - Hardware - Equipment,EMP-1132,Rejected
TXN-00197,2024-06-13,Office Depot,Office Supplies,200,USD,invoiced,Sales,CC-005,,INV-941113,Office Depot - Office Supplies,EMP-1033,Pending
TXN-00198,2024-11-01,Lyft,Travel - Ground,60,USD,paid,Engineering,CC-002,PO-23052,INV-356323,Lyft - Travel - Ground,EMP-1175,Rejected
TXN-00199,2024-04-22,DHL,Shipping & Logistics,150,USD,pending,HR,CC-004,PO-25363,INV-521325,DHL - Shipping & Logistics,EMP-1099,Pending
TXN-00200,2024-02-06,Herman Miller,Furniture - Fixed Asset,1200,USD,delivered,Engineering,CC-004,PO-54917,INV-878525,Herman Miller - Furniture - Fixed Asset,EMP-1161,Rejected
TXN-00201,2024-07-14,GitHub,Software - Development,500,USD,paid,Sales,CC-003,PO-72554,INV-205967,GitHub - Software - Development,EMP-1024,Rejected
TXN-00202,2024-04-07,Herman Miller,Furniture - Fixed Asset,1500,USD,delivered,Marketing,CC-001,PO-28574,INV-953955,Herman Miller - Furniture - Fixed Asset,EMP-1075,Rejected
TXN-00203,2024-11-27,Amazon,Hardware - Equipment,99,USD,invoiced,Sales,CC-003,PO-92610,INV-320104,Amazon - Hardware - Equipment,EMP-1075,Rejected
TXN-00204,2024-04-15,UberEats,Meals & Entertainment,45,USD,pending,Marketing,CC-003,PO-69067,INV-183225,UberEats - Meals & Entertainment,EMP-1236,Rejected
TXN-00205,2024-05-11,UberEats,Meals & Entertainment,20,USD,pending,Finance,CC-002,PO-98389,INV-939285,UberEats - Meals & Entertainment,EMP-1229,Approved
TXN-00206,2024-11-05,Verizon,Utilities - Telecom,350,USD,delivered,Operations,CC-004,PO-63190,INV-736531,Verizon - Utilities - Telecom,EMP-1187,Pending
TXN-00207,2024-03-22,AT&T,Utilities - Telecom,300,USD,pending,Finance,CC-003,PO-52981,INV-414051,AT&T - Utilities - Telecom,EMP-1012,Pending
TXN-00208,2024-08-12,Amazon Business,Office Supplies,250,USD,pending,Operations,CC-001,PO-39981,INV-848678,Amazon Business - Office Supplies,EMP-1027,Approved
TXN-00209,2024-04-08,Staples,Office Supplies,50,USD,delivered,Engineering,CC-002,PO-55390,INV-869434,Staples - Office Supplies,EMP-1150,Approved
TXN-00210,2024-12-01,Time Warner,Utilities - Internet,100,USD,pending,Sales,CC-002,PO-18422,INV-895066,Time Warner - Utilities - Internet,EMP-1049,Rejected
TXN-00211,2024-01-24,Slack,Software - SaaS,299,USD,pending,Marketing,CC-003,PO-89680,INV-699698,Slack - Software - SaaS,EMP-1039,Approved
TXN-00212,2025-02-03,Google Ads,Marketing - Digital,2500,USD,paid,HR,CC-005,PO-59082,INV-291755,Google Ads - Marketing - Digital,EMP-1159,Pending
TXN-00213,2024-04-13,Apple,Hardware - Equipment,1200,USD,delivered,Finance,CC-003,PO-70268,INV-194288,Apple - Hardware - Equipment,EMP-1170,Rejected
TXN-00214,2025-01-03,QuickBooks,Accounting Software,600,USD,delivered,Marketing,CC-005,PO-92216,INV-952835,QuickBooks - Accounting Software,EMP-1239,Pending
TXN-00215,2024-12-02,Google Cloud,Software - Cloud,4000,USD,completed,Marketing,CC-002,PO-64924,INV-947422,Google Cloud - Software - Cloud,EMP-1062,Approved
TXN-00216,2025-01-21,DoorDash,Meals & Entertainment,50,USD,delivered,Engineering,CC-003,PO-10601,INV-512267,DoorDash - Meals & Entertainment,EMP-1083,Approved
TXN-00217,2024-07-30,Microsoft Azure,Software - Cloud,300,USD,pending,Operations,CC-003,PO-22010,INV-342032,Microsoft Azure - Software - Cloud,EMP-1048,Pending
TXN-00218,2024-10-15,Salesforce,Software - SaaS,600,USD,delivered,Finance,CC-002,,INV-836763,Salesforce - Software - SaaS,EMP-1042,Pending
TXN-00219,2024-06-30,Comcast,Utilities - Internet,200,USD,pending,Operations,CC-004,PO-64151,INV-350900,Comcast - Utilities - Internet,EMP-1015,Rejected
TXN-00220,2024-02-18,LinkedIn Ads,Marketing - Digital,2500,USD,delivered,Engineering,CC-004,PO-33323,INV-803184,LinkedIn Ads - Marketing - Digital,EMP-1142,Approved
TXN-00221,2024-10-23,DoorDash,Meals & Entertainment,100,USD,pending,Marketing,CC-003,PO-78937,INV-769363,DoorDash - Meals & Entertainment,EMP-1177,Approved
TXN-00222,2024-03-31,LinkedIn Ads,Marketing - Digital,1000,USD,completed,Finance,CC-005,PO-19576,INV-906203,LinkedIn Ads - Marketing - Digital,EMP-1106,Pending
TXN-00223,2024-04-06,Herman Miller,Furniture - Fixed Asset,1200,USD,invoiced,Sales,CC-004,PO-29722,INV-996530,Herman Miller - Furniture - Fixed Asset,EMP-1135,Approved
TXN-00224,2024-09-13,Deloitte,Professional Services,25000,USD,paid,Marketing,CC-002,PO-15095,INV-575090,Deloitte - Professional Services,EMP-1005,Pending
TXN-00225,2024-02-16,LinkedIn Ads,Marketing - Digital,5000,USD,completed,Marketing,CC-003,PO-27081,INV-813263,LinkedIn Ads - Marketing - Digital,EMP-1185,Pending
TXN-00226,2024-11-01,Staples,Office Supplies,500,USD,pending,Finance,CC-003,PO-81085,INV-207500,Staples - Office Supplies,EMP-1046,Rejected
TXN-00227,2024-06-03,Microsoft Azure,Software - Cloud,1500,USD,delivered,Operations,CC-003,PO-35992,INV-348083,Microsoft Azure - Software - Cloud,EMP-1075,Rejected
TXN-00228,2024-09-09,Herman Miller,Furniture - Fixed Asset,800,USD,invoiced,Marketing,CC-004,PO-80428,INV-864957,Herman Miller - Furniture - Fixed Asset,EMP-1108,Rejected
TXN-00229,2024-11-11,Best Buy,Hardware - Equipment,500,USD,invoiced,Sales,CC-002,PO-27079,INV-645714,Best Buy - Hardware - Equipment,EMP-1072,Pending
TXN-00230,2025-02-24,Hilton Hotels,Travel - Lodging,120,USD,completed,Operations,CC-004,PO-22545,INV-738843,Hilton Hotels - Travel - Lodging,EMP-1132,Approved
TXN-00231,2024-02-09,LawDepot,Legal Services,200,USD,invoiced,Engineering,CC-002,PO-42434,INV-568842,LawDepot - Legal Services,EMP-1057,Pending
TXN-00232,2024-07-28,Verizon,Utilities - Telecom,350,USD,pending,Marketing,CC-001,PO-32571,INV-840392,Verizon - Utilities - Telecom,EMP-1190,Pending
TXN-00233,2025-01-10,Twilio,Software - Communications,200,USD,paid,Sales,CC-005,PO-99581,INV-622623,Twilio - Software - Communications,EMP-1003,Rejected
TXN-00234,2025-01-21,FedEx,Shipping & Logistics,300,USD,delivered,Finance,CC-003,PO-32745,INV-928511,FedEx - Shipping & Logistics,EMP-1210,Rejected
TXN-00235,2024-07-02,Datadog,Software - Monitoring,3000,USD,pending,Finance,CC-004,PO-72733,INV-950542,Datadog - Software - Monitoring,EMP-1046,Rejected
TXN-00236,2024-07-06,Deloitte,Professional Services,25000,USD,pending,Operations,CC-005,PO-12339,INV-951671,Deloitte - Professional Services,EMP-1171,Pending
TXN-00237,2025-01-07,Herman Miller,Furniture - Fixed Asset,1500,USD,invoiced,Operations,CC-003,PO-66720,INV-643074,Herman Miller - Furniture - Fixed Asset,EMP-1221,Approved
TXN-00238,2024-12-27,Office Depot,Office Supplies,200,USD,completed,Operations,CC-005,,INV-306035,Office Depot - Office Supplies,EMP-1220,Rejected
TXN-00239,2024-09-26,LinkedIn Ads,Marketing - Digital,2500,USD,completed,Finance,CC-003,PO-63255,INV-275624,LinkedIn Ads - Marketing - Digital,EMP-1075,Approved
TXN-00240,2024-08-21,Amazon Business,Office Supplies,100,USD,pending,Engineering,CC-001,PO-59112,INV-507447,Amazon Business - Office Supplies,EMP-1168,Rejected
TXN-00241,2025-01-08,Slack,Software - SaaS,125,USD,paid,Finance,CC-004,PO-93258,INV-597523,Slack - Software - SaaS,EMP-1084,Rejected
TXN-00242,2024-06-15,IKEA,Furniture - Fixed Asset,1200,USD,completed,Engineering,CC-003,PO-39576,INV-714823,IKEA - Furniture - Fixed Asset,EMP-1142,Rejected
TXN-00243,2024-05-21,slack,Software - SaaS,299,USD,pending,Finance,CC-001,PO-26310,INV-632876,slack - Software - SaaS,EMP-1008,Rejected
TXN-00244,2024-11-01,Deloitte,Professional Services,5000,USD,pending,Engineering,CC-004,PO-17006,INV-328401,Deloitte - Professional Services,EMP-1206,Pending
TXN-00245,2025-01-25,Grubhub,Meals & Entertainment,180,USD,delivered,Finance,CC-002,PO-34826,INV-819430,Grubhub - Meals & Entertainment,EMP-1138,Rejected
TXN-00246,2024-05-30,Steelcase,Furniture - Fixed Asset,1800,USD,completed,HR,CC-001,PO-77050,INV-903973,Steelcase - Furniture - Fixed Asset,EMP-1246,Pending
TXN-00247,2024-07-07,Accenture,Professional Services,3000,USD,paid,HR,CC-001,PO-34927,INV-777368,Accenture - Professional Services,EMP-1043,Rejected
TXN-00248,2024-10-07,Xero,Accounting Software,200,USD,pending,Sales,CC-005,PO-41431,INV-411166,Xero - Accounting Software,EMP-1170,Approved
TXN-00249,2025-02-04,McKinsey,Professional Services,30000,USD,pending,Finance,CC-002,,INV-150078,McKinsey - Professional Services,EMP-1100,Approved
TXN-00250,2024-03-29,QuickBooks,Accounting Software,600,USD,completed,Marketing,CC-004,PO-62755,INV-786965,QuickBooks - Accounting Software,EMP-1108,Rejected
TXN-00251,2025-01-10,Comcast,Utilities - Internet,70,USD,invoiced,Sales,CC-005,PO-52927,INV-609615,Comcast - Utilities - Internet,EMP-1091,Approved
TXN-00252,2024-07-15,Verizon,Utilities - Telecom,200,USD,invoiced,Marketing,CC-003,PO-79508,INV-684969,Verizon - Utilities - Telecom,EMP-1012,Approved
TXN-00253,2024-12-05,Microsoft Azure,Software - Cloud,3000,USD,paid,Marketing,CC-005,PO-42395,INV-288663,Microsoft Azure - Software - Cloud,EMP-1214,Rejected
TXN-00254,2024-07-08,McKinsey,Professional Services,6000,USD,pending,Sales,CC-001,PO-37344,INV-498491,McKinsey - Professional Services,EMP-1046,Rejected
TXN-00255,2024-12-11,PwC,Professional Services,4000,USD,completed,Engineering,CC-005,PO-62015,INV-921144,PwC - Professional Services,EMP-1148,Pending
TXN-00256,2025-02-02,Xero,Accounting Software,99,USD,completed,Engineering,CC-003,PO-38868,INV-175268,Xero - Accounting Software,EMP-1098,Pending
TXN-00257,2024-02-24,Stripe,Software - Payments,2500,USD,delivered,Operations,CC-003,PO-67274,INV-444453,Stripe - Software - Payments,EMP-1210,Approved
TXN-00258,2024-06-23,Zoom,Software - SaaS,299,USD,delivered,HR,CC-005,PO-42388,INV-508720,Zoom - Software - SaaS,EMP-1159,Pending
TXN-00259,2024-12-19,LawDepot,Legal Services,200,USD,completed,HR,CC-004,PO-10801,INV-544075,LawDepot - Legal Services,EMP-1162,Approved
TXN-00260,2025-03-09,Dell,Hardware - Equipment,1200,USD,invoiced,HR,CC-005,,INV-796614,Dell - Hardware - Equipment,EMP-1109,Pending
TXN-00261,2025-03-16,Accenture,Professional Services,15000,USD,invoiced,Marketing,CC-004,,INV-171392,Accenture - Professional Services,EMP-1220,Rejected
TXN-00262,2024-10-09,Herman Miller,Furniture - Fixed Asset,800,USD,paid,Sales,CC-005,PO-13086,INV-867852,Herman Miller - Furniture - Fixed Asset,EMP-1108,Pending
TXN-00263,2024-09-20,LinkedIn Ads,Marketing - Digital,5000,USD,delivered,Engineering,CC-003,PO-88008,INV-806949,LinkedIn Ads - Marketing - Digital,EMP-1061,Rejected
TXN-00264,2024-09-05,Microsoft Azure,Software - Cloud,300,USD,completed,Engineering,CC-001,PO-19621,INV-321165,Microsoft Azure - Software - Cloud,EMP-1230,Approved
TXN-00265,2024-11-13,HubSpot,Marketing - Software,200,USD,invoiced,Finance,CC-005,PO-82496,INV-534595,HubSpot - Marketing - Software,EMP-1154,Pending
TXN-00266,2024-10-03,Marriott Hotels,Travel - Lodging,250,USD,paid,HR,CC-003,PO-26744,INV-353309,Marriott Hotels - Travel - Lodging,EMP-1065,Rejected
TXN-00267,2024-11-22,Slack Inc,Software - SaaS,125,USD,delivered,Finance,CC-004,PO-17553,INV-765993,Slack Inc - Software - SaaS,EMP-1134,Approved
TXN-00268,2024-11-16,DoorDash,Meals & Entertainment,25,USD,invoiced,Engineering,CC-003,PO-74659,INV-938741,DoorDash - Meals & Entertainment,EMP-1134,Pending
TXN-00269,2024-02-27,Salesforce,Software - SaaS,300,USD,delivered,Operations,CC-004,PO-36006,INV-775139,Salesforce - Software - SaaS,EMP-1143,Approved
TXN-00270,2024-07-28,Hilton Hotels,Travel - Lodging,700,USD,invoiced,Sales,CC-003,PO-72468,INV-808350,Hilton Hotels - Travel - Lodging,EMP-1080,Rejected
TXN-00271,2025-01-01,Office Depot,Office Supplies,350,USD,paid,HR,CC-004,PO-44952,INV-892105,Office Depot - Office Supplies,EMP-1123,Approved
TXN-00272,2024-04-29,Facebook Ads Inc,Marketing - Digital,4000,USD,completed,Finance,CC-005,PO-57992,INV-928584,Facebook Ads Inc - Marketing - Digital,EMP-1199,Approved
TXN-00273,2025-01-10,LawDepot,Legal Services,500,USD,paid,Operations,CC-001,PO-51506,INV-530905,LawDepot - Legal Services,EMP-1161,Pending
TXN-00274,2024-05-27,DoorDash,Meals & Entertainment,25,USD,pending,HR,CC-005,PO-23781,INV-972205,DoorDash - Meals & Entertainment,EMP-1247,Rejected
TXN-00275,2025-02-22,Grubhub,Meals & Entertainment,180,USD,invoiced,Engineering,CC-005,PO-63852,INV-210403,Grubhub - Meals & Entertainment,EMP-1200,Pending
TXN-00276,2024-12-02,Deloitte,Professional Services,10000,USD,delivered,Engineering,CC-003,PO-86481,INV-820635,Deloitte - Professional Services,EMP-1149,Rejected
TXN-00277,2024-04-07,Salesforce,Software - SaaS,2500,USD,pending,Engineering,CC-003,PO-34090,INV-488948,Salesforce - Software - SaaS,EMP-1142,Rejected
TXN-00278,2024-01-25,QuickBooks,Accounting Software,300,USD,invoiced,Sales,CC-001,,INV-131975,QuickBooks - Accounting Software,EMP-1006,Pending
TXN-00279,2024-03-08,United Airlines,Travel - Airfare,1200,USD,invoiced,HR,CC-005,,INV-905596,United Airlines - Travel - Airfare,EMP-1214,Approved
TXN-00280,2024-07-23,Herman Miller,Furniture - Fixed Asset,3000,USD,delivered,Engineering,CC-005,PO-84551,INV-536995,Herman Miller - Furniture - Fixed Asset,EMP-1235,Rejected
TXN-00281,2024-09-25,Zoom,Software - SaaS,299,USD,paid,Marketing,CC-005,PO-72164,INV-361186,Zoom - Software - SaaS,EMP-1182,Approved
TXN-00282,2025-02-21,LinkedIn Ads,Marketing - Digital,400,USD,invoiced,HR,CC-005,PO-42369,INV-742468,LinkedIn Ads - Marketing - Digital,EMP-1009,Pending
TXN-00283,2024-08-02,Time Warner,Utilities - Internet,60,USD,delivered,Operations,CC-002,PO-82460,INV-188441,Time Warner - Utilities - Internet,EMP-1144,Pending
TXN-00284,2025-02-10,Datadog,Software - Monitoring,3000,USD,pending,Finance,CC-005,PO-24232,INV-886312,Datadog - Software - Monitoring,EMP-1082,Pending
TXN-00285,2024-02-19,Stripe,Software - Payments,2500,USD,pending,Marketing,CC-001,PO-70130,INV-896846,Stripe - Software - Payments,EMP-1088,Pending
TXN-00286,2024-03-03,Lyft,Travel - Ground,12,USD,completed,Finance,CC-004,PO-64126,INV-856434,Lyft - Travel - Ground,EMP-1175,Rejected
TXN-00287,2024-11-24,Uber,Travel - Ground,25,USD,delivered,Operations,CC-001,PO-74244,INV-712181,Uber - Travel - Ground,EMP-1075,Pending
TXN-00288,2025-03-17,United Airlines,Travel - Airfare,250,USD,completed,Finance,CC-005,PO-98518,INV-956792,United Airlines - Travel - Airfare,EMP-1134,Pending
TXN-00289,2024-07-14,Dell,Hardware - Equipment,500,USD,pending,Engineering,CC-002,PO-53468,INV-984845,Dell - Hardware - Equipment,EMP-1167,Rejected
TXN-00290,2024-10-28,PwC,Professional Services,8000,USD,completed,Finance,CC-002,PO-62502,INV-971312,PwC - Professional Services,EMP-1154,Pending
TXN-00291,2025-03-05,Airbnb,Travel - Lodging,80,USD,invoiced,Engineering,CC-003,PO-51843,INV-642603,Airbnb - Travel - Lodging,EMP-1194,Approved
TXN-00292,2024-04-18,FedEx,Shipping & Logistics,500,USD,pending,Marketing,CC-002,PO-45646,INV-872523,FedEx - Shipping & Logistics,EMP-1214,Approved
TXN-00293,2024-07-02,Microsoft Azure,Software - Cloud,800,USD,delivered,HR,CC-002,PO-93135,INV-436098,Microsoft Azure - Software - Cloud,EMP-1160,Approved
TXN-00294,2024-11-13,AWS,Software - Cloud,2341,USD,pending,Operations,CC-002,PO-25436,INV-444226,AWS - Software - Cloud,EMP-1009,Approved
TXN-00295,2024-11-26,Herman Miller,Furniture - Fixed Asset,1200,USD,completed,Operations,CC-001,PO-52707,INV-105386,Herman Miller - Furniture - Fixed Asset,EMP-1085,Approved
TXN-00296,2025-03-15,Xero,Accounting Software,400,USD,pending,Marketing,CC-001,PO-27089,INV-294606,Xero - Accounting Software,EMP-1129,Rejected
